fid,w46585_s10
"10647",912.62457
"10648",908.63507
"10649",904.64569
"10650",900.57593
"10651",895.09833
"10652",889.23163
"10653",883.36481
"10654",875.67273
"10655",869.46222
"10656",863.94678
"10657",858.5022
"10658",853.06512
"10659",848.0899
"10660",843.71149
"10661",839.33301
"10662",834.59747
"10663",829.44971
"10664",824.59009
"10665",820.85132
"10666",817.198
"10667",813.54468
"10668",809.89142
"10669",806.2326
"10670",802.07458
"10671",798.2312
"10672",794.90192
"10673",791.57251
"10674",788.19983
"10675",784.70508
"10676",781.18591
"10677",777.66681
"10678",774.32593
"10679",771.51831
"10680",768.71539
"10681",765.94928
"10682",763.42218
"10683",760.84253
"10684",757.97351
"10685",755.00427
"10686",752.03522
"10687",749.03558
"10688",745.9696
"10689",742.9035
"10690",740.11212
"10691",737.7085
"10692",735.34222
"10693",901.64288
"10694",903.05688
"10695",904.47089
"10696",905.88489
"10697",907.29901
"10698",908.92743
"10699",910.94122
"10700",912.95502
"10701",914.96478
"10702",916.95758
"10703",918.93542
"10704",920.75769
"10705",922.50848
"10706",924.25372
"10707",925.95612
"10708",927.65802
"10709",929.60992
"10710",931.6073
"10711",933.60468
"10712",935.60211
"10713",937.53442
"10714",939.04059
"10715",940.46997
"10716",941.89941
"10717",943.3288
"10718",944.75818
"10719",946.18762
"10720",947.617
"10721",949.04572
"10722",950.40192
"10723",951.6709
"10724",952.82898
"10725",953.64972
"10726",954.45258
"10727",955.18372
"10728",955.59021
"10729",956.00238
"10730",956.56879
"10731",957.15387
"10732",957.73901
"10733",958.27368
"10734",958.01721
"10735",958.73279
"10736",959.70721
"10737",960.68152
"10738",960.61377
"10739",960.51837
"10740",961.11212
"10741",961.79828
"10742",962.48468
"10743",963.17102
"10744",963.85718
"10745",964.54358
"10746",965.22992
"10747",965.91608
"10748",966.60248
"10749",967.28882
"10750",967.9751
"10751",968.10822
"10752",966.87012
"10753",965.54242
"10754",964.24261
"10755",962.9505
"10756",961.83313
"10757",960.86981
"10758",959.90649
"10759",958.94263
"10760",957.95319
"10761",956.94629
"10762",955.91461
"10763",954.88281
"10764",953.78333
"10765",952.07098
"10766",950.71741
"10767",949.09778
"10768",946.40198
"10769",943.70618
"10770",941.01031
"10771",938.31409
"10772",935.6181
"10773",932.92212
"10774",930.22589
"10775",927.52979
"10776",924.63208
"10777",920.76422
"10778",916.77448
"10779",912.78491
"10780",908.79523
"10781",904.80573
"10782",900.77362
"10783",895.33362
"10784",889.46692
"10785",883.60022
"10786",877.08038
"10787",870.72351
"10788",865.2558
"10789",859.81873
"10790",854.38171
"10791",849.18091
"10792",844.77161
"10793",840.20441
"10794",835.104
"10795",829.95618
"10796",825.02301
"10797",821.21069
"10798",817.55737
"10799",813.90411
"10800",810.25079
"10801",806.44952
"10802",802.06909
"10803",798.22711
"10804",794.89783
"10805",791.56842
"10806",788.23907
"10807",784.89661
"10808",781.45331
"10809",777.93408
"10810",774.56409
"10811",771.7312
"10812",768.97528
"10813",766.40997
"10814",763.60828
"10815",760.6391
"10816",757.66998
"10817",754.70093
"10818",751.73181
"10819",748.72229
"10820",745.65619
"10821",742.59009
"10822",739.52399
"10823",736.62292
"10824",734.1828
"10825",898.68951
"10826",900.05292
"10827",901.44897
"10828",902.86298
"10829",904.28333
"10830",906.11377
"10831",908.12457
"10832",910.11987
"10833",912.10217
"10834",914.08411
"10835",916.01727
"10836",917.78003
"10837",919.53082
"10838",921.28168
"10839",923.1402
"10840",925.08002
"10841",927.03021
"10842",929.02759
"10843",931.02502
"10844",933.0224
"10845",935.00421
"10846",936.55988
"10847",937.98932
"10848",939.41858
"10849",940.84808
"10850",942.27753
"10851",943.70679
"10852",945.13629
"10853",946.56567
"10854",947.99512
"10855",949.41211
"10856",950.65509
"10857",951.4845
"10858",952.28741
"10859",953.01782
"10860",953.44482
"10861",953.995
"10862",954.58008
"10863",955.16522
"10864",955.75018
"10865",956.10828
"10866",955.96283
"10867",956.88397
"10868",957.8584
"10869",958.83282
"10870",958.89203
"10871",958.91412
"10872",959.50958
"10873",960.19592
"10874",960.88208
"10875",961.56848
"10876",962.25482
"10877",962.94098
"10878",963.62738
"10879",964.31372
"10880",965
"10881",965.71332
"10882",966.57123
"10883",967.64587
"10884",967.3512
"10885",966.0705
"10886",964.78748
"10887",963.69751
"10888",962.7334
"10889",961.74371
"10890",960.73633
"10891",959.70459
"10892",958.67291
"10893",957.64111
"10894",956.60938
"10895",955.5777
"10896",954.31293
"10897",952.47467
"10898",950.79718
"10899",949.2063
"10900",946.5105
"10901",943.81458
"10902",941.11853
"10903",938.42242
"10904",935.72632
"10905",933.03021
"10906",930.33423
"10907",927.63812
"10908",924.76642
"10909",920.92438
"10910",916.93469
"10911",912.94501
"10912",908.95532
"10913",904.9657
"10914",900.96912
"10915",895.56891
"10916",889.70221
"10917",883.83539
"10918",877.96881
"10919",872.0116
"10920",866.57239
"10921",861.13531
"10922",855.69818
"10923",850.36798
"10924",845.7677
"10925",840.75818
"10926",835.61041
"10927",830.46259
"10928",825.45587
"10929",821.57013
"10930",817.91681
"10931",814.26349
"10932",810.61023
"10933",806.48962
"10934",802.0636
"10935",798.22302
"10936",794.89368
"10937",791.56427
"10938",788.23499
"10939",784.9057
"10940",781.57642
"10941",778.18408
"10942",774.8042
"10943",771.98468
"10944",769.22443
"10945",766.2746
"10946",763.32788
"10947",760.38788
"10948",757.45288
"10949",754.53992
"10950",751.62872
"10951",748.60071
"10952",745.43079
"10953",742.30249
"10954",739.21057
"10955",736.14447
"10956",733.16132
"10957",895.81769
"10958",897.16138
"10959",898.50519
"10960",899.86377
"10961",901.34363
"10962",903.28162
"10963",905.26489
"10964",907.24683
"10965",909.22858
"10966",911.21051
"10967",913.05139
"10968",914.80219
"10969",916.55768
"10970",918.61462
"10971",920.9834
"10972",922.8454
"10973",924.55798
"10974",926.44788
"10975",928.44531
"10976",930.44263
"10977",932.44012
"10978",934.07922
"10979",935.50848
"10980",936.93793
"10981",938.36731
"10982",939.79681
"10983",941.22607
"10984",942.65558
"10985",944.08502
"10986",945.46417
"10987",946.71753
"10988",947.8678
"10989",949.01501
"10990",950.03052
"10991",950.86371
"10992",951.42108
"10993",952.00623
"10994",952.59131
"10995",953.17639
"10996",953.76147
"10997",953.86298
"10998",954.06091
"10999",955.03522
"11000",956.00958
"11001",956.98389
"11002",957.17029
"11003",957.30981
"11004",957.90698
"11005",958.59338
"11006",959.27972
"11007",959.96588
"11008",960.65228
"11009",961.33862
"11010",962.0249
"11011",962.71509
"11012",963.57758
"11013",964.59198
"11014",965.85101
"11015",967.1889
"11016",967.3374
"11017",966.6236
"11018",965.53418
"11019",964.52643
"11020",963.49463
"11021",962.46289
"11022",961.43121
"11023",960.39941
"11024",959.36768
"11025",958.336
"11026",957.30432
"11027",956.27252
"11028",954.73438
"11029",952.88141
"11030",951.04352
"11031",949.31238
"11032",946.61902
"11033",943.92291
"11034",941.22668
"11035",938.5307
"11036",935.83459
"11037",933.13843
"11038",930.44238
"11039",927.74628
"11040",924.90057
"11041",921.08459
"11042",917.09491
"11043",913.10522
"11044",909.11548
"11045",905.12592
"11046",901.13629
"11047",895.80432
"11048",889.9375
"11049",884.10101
"11050",878.35327
"11051",872.79272
"11052",867.48212
"11053",862.19128
"11054",856.84967
"11055",851.49109
"11056",846.41248
"11057",841.26459
"11058",836.11688
"11059",830.96912
"11060",825.88892
"11061",821.92963
"11062",818.27618
"11063",814.62292
"11064",810.84332
"11065",806.48407
"11066",802.05823
"11067",798.21887
"11068",794.88959
"11069",791.5603
"11070",788.23102
"11071",784.90161
"11072",781.57233
"11073",778.24292
"11074",774.99628
"11075",772.01532
"11076",769.10413
"11077",766.19312
"11078",763.28198
"11079",760.37091
"11080",757.45978
"11081",754.54871
"11082",751.6377
"11083",748.61047
"11084",745.43378
"11085",742.25732
"11086",739.08063
"11087",735.91302
"11088",732.78662
"11089",892.94592
"11090",894.28961
"11091",895.63342
"11092",896.98993
"11093",898.54919
"11094",900.42499
"11095",902.3913
"11096",904.37323
"11097",906.3551
"11098",908.30103
"11099",910.07373
"11100",911.90552
"11101",914.15802
"11102",916.5788
"11103",918.89508
"11104",920.66309
"11105",922.35278
"11106",924.04303
"11107",925.87622
"11108",927.86292
"11109",929.86041
"11110",931.59839
"11111",933.02777
"11112",934.45721
"11113",935.8866
"11114",937.31598
"11115",938.74542
"11116",940.09113
"11117",941.31183
"11118",942.45789
"11119",943.60419
"11120",944.75598
"11121",945.90991
"11122",947.12659
"11123",948.33911
"11124",949.23438
"11125",949.92877
"11126",950.58649
"11127",951.1861
"11128",951.77283
"11129",951.59583
"11130",952.2121
"11131",953.18652
"11132",954.16089
"11133",955.13531
"11134",955.47931
"11135",955.70551
"11136",956.30463
"11137",956.99078
"11138",957.67719
"11139",958.36353
"11140",959.0498
"11141",959.73608
"11142",960.54102
"11143",961.56848
"11144",962.65698
"11145",964.05151
"11146",965.54187
"11147",966.77502
"11148",966.81921
"11149",966.37061
"11150",965.43311
"11151",964.4715
"11152",963.50989
"11153",962.54828
"11154",961.58667
"11155",960.62512
"11156",959.66339
"11157",958.68372
"11158",957.68707
"11159",956.65369
"11160",954.99512
"11161",953.16492
"11162",951.33472
"11163",949.38458
"11164",946.72717
"11165",944.03113
"11166",941.33502
"11167",938.63892
"11168",935.94281
"11169",933.24683
"11170",930.55072
"11171",927.85449
"11172",925.03473
"11173",921.24481
"11174",917.25513
"11175",913.26538
"11176",909.2757
"11177",905.28601
"11178",901.29639
"11179",896.06311
"11180",890.30872
"11181",884.61322
"11182",878.9176
"11183",873.3183
"11184",867.94537
"11185",862.64459
"11186",857.35382
"11187",852.06299
"11188",846.90381
"11189",841.77112
"11190",836.62329
"11191",831.47559
"11192",826.33398
"11193",822.28888
"11194",818.63568
"11195",814.98242
"11196",810.90472
"11197",806.4787
"11198",802.05267
"11199",798.21478
"11200",794.8855
"11201",791.55621
"11202",788.22681
"11203",784.89752
"11204",781.56818
"11205",778.26862
"11206",775.18671
"11207",772.14301
"11208",769.13342
"11209",766.20203
"11210",763.29089
"11211",760.37988
"11212",757.46881
"11213",754.55762
"11214",751.64648
"11215",748.62012
"11216",745.44348
"11217",742.26703
"11218",739.09027
"11219",735.91382
"11220",732.73718
"11221",890.0741
"11222",891.41779
"11223",892.77728
"11224",894.22638
"11225",895.89789
"11226",897.7265
"11227",899.56921
"11228",901.49957
"11229",903.48163
"11230",905.34509
"11231",907.3623
"11232",909.73492
"11233",912.15582
"11234",914.57672
"11235",916.78571
"11236",918.48071
"11237",920.17041
"11238",921.86011
"11239",923.54993
"11240",925.31628
"11241",927.28052
"11242",929.11609
"11243",930.54712
"11244",931.97638
"11245",933.40033
"11246",934.71802
"11247",935.90521
"11248",937.05121
"11249",938.19733
"11250",939.34338
"11251",940.49078
"11252",941.64423
"11253",942.82532
"11254",944.33539
"11255",945.44409
"11256",946.49152
"11257",947.37592
"11258",948.13568
"11259",948.89563
"11260",949.6131
"11261",949.4801
"11262",950.34918
"11263",951.33759
"11264",952.31207
"11265",953.28638
"11266",953.81622
"11267",954.1012
"11268",954.70209
"11269",955.38843
"11270",956.07471
"11271",956.76099
"11272",957.51971
"11273",958.51093
"11274",959.59198
"11275",960.79303
"11276",962.25208
"11277",963.74261
"11278",965.23291
"11279",966.36108
"11280",966.27051
"11281",965.55072
"11282",964.64099
"11283",963.70538
"11284",962.7439
"11285",961.78229
"11286",960.82062
"11287",959.85907
"11288",958.89752
"11289",957.93591
"11290",956.97418
"11291",956.01208
"11292",954.58832
"11293",952.78082
"11294",950.97339
"11295",949.14001
"11296",946.68042
"11297",944.1189
"11298",941.44318
"11299",938.74719
"11300",936.05103
"11301",933.35498
"11302",930.65887
"11303",927.96283
"11304",925.16888
"11305",921.40491
"11306",917.41528
"11307",913.42548
"11308",909.43591
"11309",905.44623
"11310",901.18237
"11311",896.48358
"11312",890.87299
"11313",885.17761
"11314",879.48187
"11315",873.85779
"11316",868.4649
"11317",863.10388
"11318",857.80713
"11319",852.5163
"11320",847.3457
"11321",842.26923
"11322",837.12982
"11323",831.98187
"11324",826.83423
"11325",822.64838
"11326",818.99512
"11327",815.23688
"11328",810.89917
"11329",806.47333
"11330",802.04742
"11331",798.21082
"11332",794.88141
"11333",791.55212
"11334",788.22272
"11335",784.89337
"11336",781.57959
"11337",778.4563
"11338",775.41779
"11339",772.37433
"11340",769.32941
"11341",766.28851
"11342",763.30713
"11343",760.38867
"11344",757.47772
"11345",754.56659
"11346",751.65552
"11347",748.62988
"11348",745.45319
"11349",742.27667
"11350",739.1001
"11351",735.92352
"11352",732.70422
"11353",887.20227
"11354",888.56879
"11355",890.02197
"11356",891.49921
"11357",893.24658
"11358",895.07507
"11359",896.90369
"11360",898.73242
"11361",900.66132
"11362",902.89093
"11363",905.31183
"11364",907.73273
"11365",910.15363
"11366",912.57452
"11367",914.60858
"11368",916.2984
"11369",917.9881
"11370",919.6778
"11371",921.36749
"11372",923.05731
"11373",924.77948
"11374",926.59662
"11375",928.04401
"11376",929.33087
"11377",930.49841
"11378",931.64459
"11379",932.79059
"11380",933.93683
"11381",935.08282
"11382",936.22888
"11383",937.37842
"11384",938.53229
"11385",940.26788
"11386",941.49542
"11387",942.54852
"11388",943.60168
"11389",944.64398
"11390",945.51312
"11391",946.27289
"11392",947.03192
"11393",947.04211
"11394",948.16663
"11395",949.3689
"11396",950.45319
"11397",951.43762
"11398",952.14789
"11399",952.49689
"11400",953.09961
"11401",953.78589
"11402",954.51147
"11403",955.44489
"11404",956.54852
"11405",957.65381
"11406",958.9624
"11407",960.45282
"11408",961.94312
"11409",963.43347
"11410",964.92389
"11411",965.87622
"11412",965.60498
"11413",964.72992
"11414",963.82037
"11415",962.91107
"11416",961.97711
"11417",961.01642
"11418",960.05469
"11419",959.09308
"11420",958.13147
"11421",957.16992
"11422",956.20831
"11423",955.24597
"11424",954.07819
"11425",952.29742
"11426",950.604
"11427",948.77417
"11428",946.32281
"11429",943.87152
"11430",941.40802
"11431",938.83881
"11432",936.15942
"11433",933.4632
"11434",930.76709
"11435",928.07098
"11436",925.30322
"11437",921.56512
"11438",917.57538
"11439",913.58582
"11440",909.54358
"11441",905.14203
"11442",900.56207
"11443",896.27972
"11444",891.42908
"11445",885.74182
"11446",880.04633
"11447",874.40692
"11448",868.99872
"11449",863.61151
"11450",858.26251
"11451",852.96973
"11452",847.77942
"11453",842.71771
"11454",837.63123
"11455",832.4884
"11456",827.34058
"11457",823.00781
"11458",819.35449
"11459",815.3197
"11460",810.8938
"11461",806.46777
"11462",802.04187
"11463",798.20673
"11464",794.87732
"11465",791.54797
"11466",788.21863
"11467",784.89069
"11468",781.72522
"11469",778.68707
"11470",775.6488
"11471",772.60553
"11472",769.56073
"11473",766.51593
"11474",763.47113
"11475",760.44141
"11476",757.48657
"11477",754.5755
"11478",751.66443
"11479",748.63959
"11480",745.46301
"11481",742.28638
"11482",739.07648
"11483",735.63062
"11484",731.95422
"11485",884.36157
"11486",885.8175
"11487",887.28448
"11488",888.80432
"11489",890.59528
"11490",892.42389
"11491",894.25238
"11492",896.1394
"11493",898.39423
"11494",900.88593
"11495",903.30969
"11496",905.73059
"11497",908.15149
"11498",910.55652
"11499",912.42627
"11500",914.11603
"11501",915.80573
"11502",917.49542
"11503",919.18518
"11504",920.87488
"11505",922.55737
"11506",923.91772
"11507",925.09442
"11508",926.23792
"11509",927.38391
"11510",928.53003
"11511",929.67609
"11512",930.82208
"11513",931.96832
"11514",933.11462
"11515",934.2666
"11516",936.12598
"11517",937.54657
"11518",938.59967
"11519",939.65302
"11520",940.70612
"11521",941.75922
"11522",942.79651
"11523",943.65039
"11524",944.41022
"11525",944.59741
"11526",945.71619
"11527",946.97247
"11528",948.22858
"11529",949.45361
"11530",950.42108
"11531",950.89252
"11532",951.51331
"11533",952.40057
"11534",953.48108
"11535",954.58612
"11536",955.7356
"11537",957.16302
"11538",958.65338
"11539",960.14368
"11540",961.63422
"11541",963.12451
"11542",964.61493
"11543",965.35742
"11544",964.81848
"11545",963.90912
"11546",962.99957
"11547",962.09027
"11548",961.18091
"11549",960.2489
"11550",959.2887
"11551",958.32709
"11552",957.36548
"11553",956.40387
"11554",955.44232
"11555",954.47998
"11556",953.46228
"11557",951.8139
"11558",950.37347
"11559",948.40839
"11560",945.95697
"11561",943.50562
"11562",941.0542
"11563",938.60291
"11564",936.1355
"11565",933.55872
"11566",930.87543
"11567",928.1792
"11568",925.43738
"11569",921.72528
"11570",917.7356
"11571",913.60718
"11572",909.07538
"11573",904.46887
"11574",899.91779
"11575",895.66461
"11576",891.42499
"11577",886.30621
"11578",880.61072
"11579",874.95587
"11580",869.53247
"11581",864.14532
"11582",858.75812
"11583",853.42297
"11584",848.21301
"11585",843.15143
"11586",838.08972
"11587",832.99323
"11588",827.84698
"11589",823.36719
"11590",819.63037
"11591",815.31427
"11592",810.88831
"11593",806.4624
"11594",802.03638
"11595",798.20258
"11596",794.87323
"11597",791.54388
"11598",788.2146
"11599",784.99982
"11600",781.95587
"11601",778.91779
"11602",775.8797
"11603",772.83691
"11604",769.79199
"11605",766.74731
"11606",763.70239
"11607",760.65771
"11608",757.61279
"11609",754.604
"11610",751.67328
"11611",748.64941
"11612",745.44873
"11613",742.02173
"11614",738.35461
"11615",734.65009
"11616",730.94562
"11617",881.61298
"11618",883.08002
"11619",884.547
"11620",886.11798
"11621",887.94397
"11622",889.77258
"11623",891.70239
"11624",893.91028
"11625",896.2793
"11626",898.82788
"11627",901.3075
"11628",903.72839
"11629",906.14929
"11630",908.47083
"11631",910.24402
"11632",911.93372
"11633",913.62341
"11634",915.31311
"11635",916.99719
"11636",918.64502
"11637",919.97308
"11638",920.6286
"11639",921.88202
"11640",923.12238
"11641",924.27551
"11642",925.41687
"11643",926.56158
"11644",927.70758
"11645",928.85382
"11646",930.00128
"11647",931.86047
"11648",933.5979
"11649",934.651
"11650",935.70422
"11651",936.75732
"11652",937.81049
"11653",938.86359
"11654",939.91681
"11655",940.94897
"11656",941.7876
"11657",942.23718
"11658",943.26532
"11659",944.53058
"11660",945.90649
"11661",947.39172
"11662",948.63239
"11663",949.28259
"11664",950.40759
"11665",951.51868
"11666",952.62183
"11667",953.89258
"11668",955.36359
"11669",956.854
"11670",958.34442
"11671",959.83472
"11672",961.32507
"11673",962.81549
"11674",964.30591
"11675",964.771
"11676",963.99768
"11677",963.08832
"11678",962.17877
"11679",961.26947
"11680",960.36011
"11681",959.45068
"11682",958.52069
"11683",957.56122
"11684",956.59949
"11685",955.63788
"11686",954.67627
"11687",953.71393
"11688",952.74719
"11689",951.39789
"11690",950.18103
"11691",948.04272
"11692",945.59119
"11693",943.13977
"11694",940.68842
"11695",938.23712
"11696",935.78558
"11697",933.33423
"11698",930.8631
"11699",928.27863
"11700",925.57147
"11701",921.87891
"11702",917.59473
"11703",913.00873
"11704",908.40222
"11705",903.79572
"11706",899.27368
"11707",895.04932
"11708",890.83972
"11709",886.52368
"11710",881.17493
"11711",875.50488
"11712",870.06622
"11713",864.67902
"11714",859.29181
"11715",853.90863
"11716",848.64697
"11717",843.58502
"11718",838.52332
"11719",833.46161
"11720",828.35352
"11721",823.72662
"11722",819.73468
"11723",815.30878
"11724",810.88287
"11725",806.45697
"11726",802.03101
"11727",798.19849
"11728",794.86908
"11729",791.53979
"11730",788.28278
"11731",785.22491
"11732",782.18683
"11733",779.14868
"11734",776.11047
"11735",773.06812
"11736",770.02338
"11737",766.97852
"11738",763.93372
"11739",760.88892
"11740",757.84418
"11741",754.79932
"11742",751.75848
"11743",748.5174
"11744",744.79358
"11745",741.05042
"11746",737.34589
"11747",733.64142
"11748",729.93701
"11749",878.87561
"11750",880.34253
"11751",881.80951
"11752",883.46411
"11753",885.29272
"11754",887.27069
"11755",889.49463
"11756",891.74438
"11757",894.17157
"11758",896.72021
"11759",899.26331
"11760",901.7262
"11761",904.14709
"11762",906.36401
"11763",908.06158
"11764",909.75128
"11765",911.43707
"11766",913.08832
"11767",914.70343
"11768",916.15839
"11769",916.60822
"11770",917.34912
"11771",918.6059
"11772",919.86719
"11773",921.15259
"11774",922.32141
"11775",923.4588
"11776",924.59772
"11777",925.73993
"11778",927.54401
"11779",929.64917
"11780",930.70227
"11781",931.75549
"11782",932.80859
"11783",933.86182
"11784",934.91492
"11785",935.96808
"11786",937.02118
"11787",938.07428
"11788",939.20313
"11789",940.41132
"11790",941.69299
"11791",942.97333
"11792",944.25751
"11793",945.6922
"11794",946.92908
"11795",948.08533
"11796",949.41388
"11797",950.70007
"11798",952.07379
"11799",953.56421
"11800",955.05463
"11801",956.54498
"11802",958.03528
"11803",959.52582
"11804",961.01611
"11805",962.50647
"11806",963.98907
"11807",964.07483
"11808",963.17688
"11809",962.26752
"11810",961.35797
"11811",960.44873
"11812",959.53931
"11813",958.62988
"11814",957.72052
"11815",956.79248
"11816",955.83362
"11817",954.87189
"11818",953.91028
"11819",952.94788
"11820",951.98108
"11821",951.0271
"11822",949.91821
"11823",947.67688
"11824",945.22552
"11825",942.77338
"11826",940.31909
"11827",937.86493
"11828",935.41058
"11829",932.95642
"11830",930.50208
"11831",928.04779
"11832",925.54321
"11833",921.54852
"11834",916.94202
"11835",912.33539
"11836",907.72888
"11837",903.12238
"11838",898.6438
"11839",894.4342
"11840",890.22449
"11841",886.01489
"11842",881.58649
"11843",876.05402
"11844",870.59998
"11845",865.21283
"11846",859.82562
"11847",854.25891
"11848",848.69757
"11849",843.79993
"11850",838.84302
"11851",833.87762
"11852",828.83032
"11853",824.03308
"11854",819.72931
"11855",815.30328
"11856",810.87738
"11857",806.45148
"11858",802.02551
"11859",798.1944
"11860",794.86499
"11861",791.57031
"11862",788.4939
"11863",785.45569
"11864",782.4176
"11865",779.37952
"11866",776.34131
"11867",773.29938
"11868",770.25458
"11869",767.2099
"11870",764.16498
"11871",761.12018
"11872",758.07538
"11873",755.02228
"11874",751.90942
"11875",748.46411
"11876",744.62732
"11877",740.79028
"11878",736.95343
"11879",733.11652
"11880",729.27881
"11881",876.13812
"11882",877.6051
"11883",879.07813
"11884",880.81293
"11885",882.83893
"11886",885.07892
"11887",887.32867
"11888",889.58502
"11889",892.06378
"11890",894.61243
"11891",897.16089
"11892",899.69849
"11893",902.14502
"11894",904.18958
"11895",905.87708
"11896",907.53162
"11897",909.14838
"11898",910.7583
"11899",912.26923
"11900",912.86212
"11901",913.13147
"11902",914.07758
"11903",915.33441
"11904",916.59119
"11905",917.85248
"11906",919.15973
"11907",920.3678
"11908",921.61157
"11909",923.55957
"11910",925.95258
"11911",927.3573
"11912",928.62592
"11913",929.89429
"11914",931.20453
"11915",932.67627
"11916",934.16022
"11917",935.64398
"11918",937.12793
"11919",938.61169
"11920",940.09558
"11921",941.91669
"11922",943.48969
"11923",944.50763
"11924",945.52551
"11925",946.41718
"11926",947.73602
"11927",948.99982
"11928",950.03229
"11929",950.83301
"11930",952.06128
"11931",953.43579
"11932",954.86151
"11933",956.29681
"11934",957.73608
"11935",959.21667
"11936",960.70709
"11937",962.19751
"11938",963.59351
"11939",963.26538
"11940",962.35608
"11941",961.44672
"11942",960.53729
"11943",959.62793
"11944",958.71851
"11945",957.80908
"11946",956.89972
"11947",955.99042
"11948",955.06421
"11949",954.10602
"11950",953.14429
"11951",952.18182
"11952",951.22113
"11953",950.36328
"11954",948.80322
"11955",946.77789
"11956",944.59509
"11957",942.26532
"11958",939.84149
"11959",937.3844
"11960",934.92719
"11961",932.47009
"11962",930.01288
"11963",927.55579
"11964",924.89203
"11965",920.75043
"11966",916.25568
"11967",911.66229
"11968",907.05579
"11969",902.44928
"11970",898.02869
"11971",893.81897
"11972",889.60931
"11973",885.39972
"11974",881.19012
"11975",876.53448
"11976",871.13391
"11977",865.55798
"11978",859.6687
"11979",853.64532
"11980",848.08429
"11981",843.23218
"11982",838.38
"11983",833.52789
"11984",828.7533
"11985",824.28052
"11986",819.74988
"11987",815.29797
"11988",810.87201
"11989",806.44598
"11990",802.02008
"11991",798.19019
"11992",794.87878
"11993",791.76282
"11994",788.72467
"11995",785.68652
"11996",782.64832
"11997",779.61023
"11998",776.57208
"11999",773.5307
"12000",770.48602
"12001",767.4411
"12002",764.39618
"12003",761.3515
"12004",758.27283
"12005",755.09119
"12006",751.83832
"12007",748.3269
"12008",744.48969
"12009",740.65259
"12010",736.81458
"12011",732.9657
"12012",729.10419
"12013",873.30463
"12014",874.84308
"12015",876.39331
"12016",878.41357
"12017",880.66321
"12018",882.91302
"12019",885.16272
"12020",887.44733
"12021",889.95612
"12022",892.50458
"12023",895.05322
"12024",897.60168
"12025",900.11627
"12026",901.97491
"12027",903.59332
"12028",905.20319
"12029",906.81311
"12030",908.37378
"12031",909.11603
"12032",909.38538
"12033",909.72552
"12034",910.80603
"12035",912.06293
"12036",913.3197
"12037",914.57648
"12038",916.05359
"12039",918.44873
"12040",921.44263
"12041",924.37012
"12042",926.44647
"12043",928.33759
"12044",930.11981
"12045",931.6936
"12046",933.17749
"12047",934.66132
"12048",936.14508
"12049",937.62903
"12050",939.11292
"12051",940.59668
"12052",942.08063
"12053",943.96509
"12054",945.61792
"12055",946.63593
"12056",947.55408
"12057",948.32172
"12058",949.25488
"12059",950.24438
"12060",950.9491
"12061",951.63342
"12062",952.56738
"12063",953.84338
"12064",955.19208
"12065",956.56079
"12066",957.93481
"12067",959.31458
"12068",960.69482
"12069",962.07739
"12070",963.1095
"12071",962.41357
"12072",961.5293
"12073",960.62592
"12074",959.71649
"12075",958.80713
"12076",957.89771
"12077",956.98828
"12078",956.07892
"12079",955.16962
"12080",954.26007
"12081",953.33588
"12082",952.3783
"12083",951.41577
"12084",950.48962
"12085",949.08691
"12086",946.90997
"12087",944.86169
"12088",942.92462
"12089",940.94122
"12090",938.81897
"12091",936.60663
"12092",934.29883
"12093",931.94849
"12094",929.50281
"12095",927.04559
"12096",924.17719
"12097",919.83087
"12098",915.40332
"12099",910.95172
"12100",906.38263
"12101",901.77612
"12102",897.41351
"12103",893.2038
"12104",888.99408
"12105",884.78448
"12106",880.57318
"12107",876.35883
"12108",870.94928
"12109",864.9353
"12110",858.91193
"12111",852.88843
"12112",847.47461
"12113",842.62238
"12114",837.78131
"12115",833.22607
"12116",828.98242
"12117",824.71008
"12118",820.11572
"12119",815.47913
"12120",810.91217
"12121",806.44061
"12122",802.01459
"12123",798.18988
"12124",795.03168
"12125",791.99353
"12126",788.95538
"12127",785.9173
"12128",782.87921
"12129",779.84113
"12130",776.80292
"12131",773.76202
"12132",770.71722
"12133",767.67242
"12134",764.62048
"12135",761.48059
"12136",758.23798
"12137",754.97839
"12138",751.71881
"12139",748.18622
"12140",744.34802
"12141",740.49872
"12142",736.63708
"12143",732.77319
"12144",728.9093
"12145",870.41071
"12146",872.0321
"12147",873.93481
"12148",876.24762
"12149",878.49731
"12150",880.74707
"12151",882.9967
"12152",885.31049
"12153",887.84833
"12154",890.39691
"12155",892.94537
"12156",895.45398
"12157",897.68152
"12158",899.56378
"12159",901.25812
"12160",902.86798
"12161",904.47791
"12162",905.36981
"12163",905.63928
"12164",905.90881
"12165",906.35138
"12166",907.53448
"12167",908.79132
"12168",910.3515
"12169",912.90698
"12170",916.24957
"12171",919.60071
"12172",922.83929
"12173",925.47888
"12174",927.37622
"12175",929.25732
"12176",931.13831
"12177",933.07758
"12178",934.97308
"12179",936.64618
"12180",938.13013
"12181",939.61401
"12182",941.0979
"12183",942.58173
"12184",944.06549
"12185",945.98468
"12186",947.74438
"12187",948.69379
"12188",949.44922
"12189",950.0083
"12190",950.43793
"12191",951.1178
"12192",951.81531
"12193",952.49957
"12194",953.23608
"12195",954.37048
"12196",955.64001
"12197",956.96722
"12198",958.32898
"12199",959.69373
"12200",961.06427
"12201",962.36542
"12202",962.19952
